DateYear;Semaine;ConfigStarted;ConfigCompleted;UniqueVisitor;UtileVisitor;Nombre_inscription;TTC_Gazole;Budget_displayBRAND;Budget_displayROI;PRESSE_InvestissementsEnEuros_QUOT_AUTO;PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO;PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO;PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO;Presse Totale Inv;Presse Totale quo Inv;Presse Totale nonquo Inv;RADIO_InvestissementsEnEuros;MOBILE_Volume_Achete;MOBILE_Net_Budget_LC;Investissement_Affichage;INTERNET_DISPLAY_InvestissementsEnEuros_BMW;PRESS INV BMW;RADIO_InvBMW;TV GRP BMW;TV INV BMW;Inv_aff_BMW;display_invMERCEDES;Press inv Mercedes;RADIO_InvMERCEDES;Investissement_Affichage_MERCEDES;TV INV MERCEDES;TV GRP MERCEDES;IsMondialAuto2014;IsOPO;IsPrimeAlaCasse;IsJourdelan;IsPentecôte;IsAsscention;IsPâcques;IsF?tedutravail;Is08Mais;Is14Juillet;Is15ao?t;IspremierNovembre;Is11Novembre;IsNoël
2014;14;14542;3114;21403;14502;78;1.3072;848.44604884005;504.737442132916;40 162;8100;0;0;48 262;40162;8100;4770;0;0;8842;18441;66550;0;0;0;2677;9885;153178;0;777;118551;722;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;14;14314;3105;21262;14617;79;1.3072;1300.12134706938;773.437420186407;0;0;0;0;0;0;0;5790;0;0;8842;18441;2424;0;0;0;2677;9885;98500;0;777;56061;484;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;14;15969;3606;22279;15375;71;1.3072;1336.6809687038;795.186604986469;0;15570;0;0;15 570;0;15570;12340;0;0;8842;18441;84858;13408;0;0;2677;9885;238441;13408;777;199821;1268;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;14;16355;3550;22079;15190;75;1.3072;1452.96997912001;864.366510704568;63 593;6400;0;0;69 993;63593;6400;12700;0;0;8842;18441;88000;12090;0;0;2677;9885;84146;12090;777;134910;865;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;14;16850;3821;22326;15451;61;1.3072;1823.00283285186;1084.49769801235;9 862;0;0;0;9 862;9862;0;13670;0;0;8842;18441;58563;8588;0;0;2677;9885;119956;8588;777;91870;595;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;14;17960;4177;24055;16596;38;1.3062;1844.53018209009;1097.30423910622;0;0;0;0;0;0;0;9660;0;0;2682;18441;0;0;0;0;1629;9885;2666;0;1596;138408;934;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;15;15652;3546;22905;15776;83;1.3062;3362.14869208023;2000.12992367771;13 750;0;0;0;13 750;13750;0;8090;0;0;2682;18441;0;4923;0;0;1629;9885;216278;4923;1596;108592;570;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;15;14680;3408;21564;14703;165;1.3062;3452.10427846114;2053.6441720351;0;0;0;0;0;0;0;7720;0;0;2682;18441;74500;4029;0;0;1629;9885;240090;4029;1596;122920;734;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;15;14561;3295;20956;14457;100;1.3062;3109.48270329949;1849.81985379699;0;0;0;0;0;0;0;8210;0;0;2682;18441;2424;4807;0;0;1629;9885;250845;4807;1596;74576;516;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;15;13799;2989;20484;13871;67;1.3062;3400.49195647394;2022.94019101241;74 079;25400;0;0;99 479;74079;25400;2960;0;0;2682;18441;35496;5454;0;0;1629;9885;143813;5454;1596;42560;548;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;15;14794;3300;22926;15502;106;1.3062;2908.59196848147;1730.3106925735;119 966;14100;0;0;134 066;119966;14100;3460;0;0;2682;18441;77500;8458;0;0;1629;9885;81604;8458;1596;50155;302;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;15;16166;3716;23189;15658;68;1.3062;2652.48586518142;1577.95411118448;6 059;0;0;0;6 059;6059;0;3240;0;0;2682;18441;18506;3754;0;0;1629;9885;24834;3754;1596;179731;949;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;15;18487;4184;25900;17609;30;1.3043;2728.26869901772;1623.03704104244;100 059;0;0;0;100 059;100059;0;2900;0;0;2667;18441;5195;0;0;0;258;9885;26669;0;0;165618;993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;16;15805;3522;23643;16042;73;1.3043;2627.25694960132;1562.94552185214;163 141;0;0;0;163 141;163141;0;2470;0;0;2667;18441;0;7755;0;0;258;9885;113;7755;0;66589;494;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;16;15894;3492;23265;15651;89;1.3043;3885.64589115064;2311.55648708005;994 473;0;0;0;994 473;994473;0;2820;0;0;2667;18441;0;7892;0;0;258;9885;530;7892;0;129841;776;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;16;15619;3519;23541;15720;127;1.3043;3269.83064813912;1945.21025798388;0;0;0;0;0;0;0;3680;0;0;2667;18441;2424;9742;0;0;258;9885;122948;9742;0;105043;941;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;16;15756;3500;26556;17358;145;1.3043;4056.54264439972;2413.22233869393;200 942;55718;0;0;256 660;200942;55718;2680;0;0;2667;18441;32514;0;0;0;258;9885;270063;0;0;163134;1108;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;16;17456;3591;30990;18045;103;1.3043;4334.03119264078;2578.29925814196;819 120;53000;0;0;872 120;819120;53000;2680;0;0;2667;18441;44009;0;0;0;258;9885;104924;0;0;125055;719;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;16;17471;3890;30392;17659;54;1.3043;3599.3104828621;2141.21660304237;67 000;0;0;0;67 000;67000;0;2000;0;0;2667;18441;3605;0;0;0;258;9885;66372;0;0;130473;861;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;16;17817;3930;29942;17123;28;1.3125;4195.96783195256;2496.16587132106;0;0;0;0;0;0;0;3570;0;0;2180;18441;0;0;0;0;0;9885;7108;0;2016;144769;782;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2014;17;19175;4163;32087;18789;58;1.3125;3490.3713602636;2076.40911862572;0;0;0;0;0;0;0;1980;0;0;2180;18441;0;0;0;0;0;9885;5365;0;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;17;16464;3503;28395;16907;108;1.3125;3690.39998696128;2195.40541489084;0;0;0;0;0;0;0;1890;0;0;2180;18441;0;0;0;0;0;9885;530;0;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;17;15494;3361;25340;15524;116;1.3125;3353.81448909552;1995.17193689414;1 142 620;0;0;0;1 142 620;1142620;0;3180;0;0;2180;18441;5283;0;0;0;0;9885;1658;0;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;17;15275;3296;24051;15079;92;1.3125;3031.36083939258;1803.3454435302;7 848;6200;0;0;14 048;7848;6200;3180;0;0;2180;18441;72372;0;0;0;0;9885;20739;0;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;17;15898;3333;24902;15537;131;1.3125;3511.24966375691;2088.82954478681;969 770;74500;0;0;1 044 270;969770;74500;2680;0;0;2180;18441;108000;0;0;0;0;9885;53340;0;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;17;16991;3800;25513;15939;48;1.3125;2793.93749331137;1662.10316587742;237 000;0;0;0;237 000;237000;0;1850;0;0;2180;18441;2849;0;0;0;0;9885;16422;0;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;17;18459;4058;28135;17207;57;1.3118;2768.79326498535;1647.14495668188;94 000;0;0;0;94 000;94000;0;2520;0;0;768;18441;4660;0;0;0;2031;9885;0;0;1712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;18;16381;3727;24934;15810;170;1.3118;4570.88880444779;2719.20498255028;23 500;6001;0;0;29 501;23500;6001;1890;0;0;768;18441;25625;0;0;0;2031;9885;39113;0;1712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;18;15449;3456;23118;15112;165;1.3118;6004.57958782038;3572.10237042584;296 162;0;0;0;296 162;296162;0;1890;0;0;768;18441;44688;0;0;0;2031;9885;11250;0;1712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;18;14373;3196;21324;13665;109;1.3118;3272.13287469397;1946.57984411619;216 233;0;0;0;216 233;216233;0;2640;0;0;768;18441;2424;0;0;0;2031;9885;22473;0;1712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;18;16699;3771;24380;15556;26;1.3118;2657.95286797092;1581.20641108956;0;753;0;0;753;0;753;2270;0;0;768;35924;110000;0;0;0;2031;6068;0;0;1712;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014;18;15202;3410;23572;15715;74;1.3118;2721.12417633889;1618.78679070878;0;84100;0;0;84 100;0;84100;3220;0;0;768;35924;0;0;0;0;2031;6068;9596;0;1712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;18;15350;3423;25202;17183;28;1.3118;3127.53013274862;1860.55620337358;0;0;0;0;0;0;0;1990;0;0;768;35924;4564;0;0;0;2031;6068;23864;0;1712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;18;15651;3566;26069;18241;25;1.3016;2806.94261247153;1669.83986355962;78 100;0;0;0;78 100;78100;0;2520;0;0;1877;35924;455;0;0;0;1589;6068;0;0;2248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;19;14282;3232;26347;19109;113;1.3016;3741.27256545869;2225.66932522502;100 000;0;0;0;100 000;100000;0;2820;0;0;1877;35924;0;0;0;0;1589;6068;226;0;2248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;19;14865;3324;24666;17497;85;1.3016;2516.55094144322;1497.08692369748;0;0;0;0;0;0;0;2820;0;0;1877;35924;0;0;0;0;1589;6068;22177;0;2248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;19;15293;3531;25129;17218;85;1.3016;2489.52834309864;1481.01127906825;250 466;0;0;0;250 466;250466;0;4020;0;0;1877;35924;57667;0;0;0;1589;6068;5197;0;2248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;19;16693;3705;24474;17704;22;1.3016;1406.55349148138;836.753512476162;30 500;753;0;0;31 253;30500;753;1750;0;0;1877;35924;1846;0;0;0;1589;6068;530;0;2248;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014;19;15373;3490;23384;16600;94;1.3016;2586.98671684775;1538.98890810879;0;10400;0;0;10 400;0;10400;3500;0;0;1877;35924;0;0;0;0;1589;6068;9520;0;2248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;19;17101;3796;25271;17371;15;1.3016;1677.92518241335;998.19153594925;0;0;0;0;0;0;0;1710;0;0;1877;35924;2849;0;0;0;1589;6068;7706;0;2248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;19;19064;4307;28265;19599;17;1.3044;1688.51817848348;1004.49327045349;0;0;0;0;0;0;0;3570;0;0;3877;35924;0;0;0;0;2730;6068;7611;0;31244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;20;16366;3686;35243;18743;107;1.3044;2657.97216471345;1581.21789065091;11 180;6001;0;0;17 181;11180;6001;9010;0;0;3877;35924;0;373909;0;0;2730;6068;120;373909;31244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;20;15634;3448;34706;18084;73;1.3044;1935.83855917686;1151.62325769213;4 753;0;0;0;4 753;4753;0;9580;0;0;3877;35924;0;355696;0;0;2730;6068;113;355696;31244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;20;15718;3417;33915;17143;83;1.3044;2186.44484809451;1300.70801967983;78 233;8400;0;0;86 633;78233;8400;9460;0;0;3877;35924;34198;133893;0;0;2730;6068;113;133893;31244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;20;15389;3525;31974;16983;60;1.3044;1916.17445603534;1139.92515486632;50 667;72003;0;0;122 670;50667;72003;14330;0;0;3877;35924;11956;0;1021;187249;2730;6068;19723;0;31244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;20;15138;3441;30703;16867;106;1.3044;2204.30687259218;1311.33407253091;62 693;53000;0;0;115 693;62693;53000;14770;0;0;3877;35924;8809;0;490;100923;2730;6068;3916;0;31244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;20;15236;3335;31186;16225;27;1.3044;1740.91286462005;1035.66267703872;0;0;0;0;0;0;0;6610;0;0;3877;35924;9053;0;545;101971;2730;6068;31544;0;31244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;20;16792;3560;32624;16752;32;1.3089;2092.0309247396;1244.54152301096;0;0;0;0;0;0;0;5700;0;0;3770;35924;34556;0;1754;332217;726;6068;2666;0;388956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;21;16554;3501;22524;15314;95;1.3089;0;0;8 020;0;158000;0;166 020;166020;0;5790;0;0;3770;35924;0;391254;483;95642;726;6068;66599;391254;388956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;21;16228;3482;22314;14906;81;1.3089;4658.07831464405;2771.07370233211;1 800;0;0;0;1 800;1800;0;5980;0;0;3770;35924;1976;323664;561;89904;726;6068;6535;323664;388956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;21;17209;3758;22802;15429;96;1.3089;5125.54510942459;3049.16798375658;31 722;6200;0;0;37 922;31722;6200;6760;0;0;3770;35924;32224;69429;353;67008;726;6068;131;69429;388956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;21;17036;3493;22903;15555;85;1.3089;3479.26666475393;2069.80297600194;0;19900;0;0;19 900;0;19900;2510;0;0;3770;35924;12712;0;377;76014;726;6068;143413;0;388956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;21;18716;4164;26442;17878;61;1.3089;1682.4189465465;1000.86485974776;56 088;14000;0;0;70 088;56088;14000;1610;0;0;3770;35924;118765;0;313;55424;726;6068;17700;0;388956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;21;17834;3939;23671;15972;33;1.3089;1317.25754682103;783.631682558605;0;0;0;0;0;0;0;1700;0;0;3770;35924;41250;0;221;31791;726;6068;36922;0;388956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;21;18026;4001;23876;15804;51;1.3086;1812.8321932059;1078.44722179554;0;0;0;0;0;0;0;2190;0;0;16573;35924;0;0;1474;289118;0;6068;50533;0;134929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;22;17558;3757;24689;16445;121;1.3086;6369.93810650901;3789.4528129631;0;6001;0;0;6 001;0;6001;5980;0;0;16573;35924;6954;0;647;121085;0;6068;120;0;134929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;22;15751;3363;21743;14730;85;1.3086;3400.45171850462;2022.91625359206;0;0;0;0;0;0;0;10600;0;0;16573;35924;0;0;453;82311;0;6068;169;0;134929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;22;15171;3360;20741;14168;84;1.3086;1041.95050648655;619.852534161854;0;20700;0;0;20 700;0;20700;13750;0;0;16573;35924;378402;0;1255;239581;0;6068;431128;0;134929;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2014;22;16229;3584;21465;14601;21;1.3086;928.396144611089;552.299460829244;1 483;0;0;0;1 483;1483;0;11370;0;0;16573;35924;4165;0;688;145874;0;6068;0;0;134929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;22;16005;3552;21044;14580;32;1.3086;864.575675653652;514.332897956638;38 527;0;0;0;38 527;38527;0;12710;0;0;16573;35924;25234;0;788;161931;0;6068;225359;0;134929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;22;14763;3235;19515;13346;30;1.3086;667.998166678088;397.389658964796;0;7600;0;0;7 600;0;7600;8570;0;0;16573;35924;161649;0;1133;230183;0;6068;46944;0;134929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;22;16167;3261;21701;14775;27;1.2981;648.49627712553;385.78805640801;0;0;0;0;0;0;0;2240;0;0;13621;63228;106850;1098;326;60670;0;19003;95685;1098;14858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;23;15932;3416;22047;15400;52;1.2981;1300.19134556467;773.479062034483;0;0;0;0;0;0;0;11121;0;0;13621;63228;3480;264418;0;0;0;19003;113;264418;14858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;23;16094;3680;24548;16325;67;1.2981;3124.20293889422;1858.57686795461;788 620;0;0;0;788 620;788620;0;49476;0;0;13621;63228;1764;207188;0;0;0;19003;56913;207188;14858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;23;17270;4079;72573;18040;151;1.2981;18708.4645400346;11129.5969273252;0;0;0;0;0;0;0;55272;0;0;13621;63228;47424;246166;0;0;0;19003;113;246166;14858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;23;13993;3231;21126;14304;113;1.2981;1306.37284131749;777.156411182493;0;0;0;0;0;0;0;51266;0;0;13621;63228;12954;11562;0;0;0;19003;302600;11562;14858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;23;13794;3050;19321;13083;86;1.2981;1994.30667721709;1186.40572663792;793 260;110650;158000;0;1 061 910;951260;110650;53933;0;0;13621;63228;125326;11562;0;0;0;19003;232163;11562;14858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;23;13573;3096;18924;12680;37;1.2981;1879.47579666226;1118.09325702555;0;0;0;0;0;0;0;13540;0;0;13621;63228;25949;77390;0;0;0;19003;30353;77390;14858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;23;14008;3214;19321;12854;31;1.2984;1869.90132450993;1112.3974386638;0;0;0;0;0;0;0;4720;0;0;27241;63228;0;62596;0;0;310;19003;3804;62596;329098;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014;24;15901;3809;22261;14965;103;1.2984;2201.48610165785;1309.65600624941;3 160;0;0;0;3 160;3160;0;780;0;0;27241;63228;0;77154;0;0;310;19003;47846;77154;329098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;24;15341;3642;21942;15657;96;1.2984;2777.08607170929;1652.07831698176;793 373;41336;0;0;834 709;793373;41336;46585;0;0;27241;63228;78453;227808;0;0;310;19003;113;227808;329098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;24;15199;3510;22017;15786;138;1.2984;6986.09944819347;4156.00493489022;46 233;11500;0;0;57 733;46233;11500;57824;0;0;27241;63228;91424;246393;0;0;310;19003;243774;246393;329098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;24;13961;3347;20420;14725;127;1.2984;5349.48431859366;3182.38859782366;411 520;68020;0;0;479 540;411520;68020;51817;0;0;27241;63228;110575;225898;0;0;310;19003;13617;225898;329098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;24;14075;3413;21155;15162;93;1.2984;4617.65155377958;2747.02397058977;1 246 390;49220;0;0;1 295 610;1246390;49220;52488;0;0;27241;63228;3624;23255;0;0;310;19003;153618;23255;329098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;24;15463;3818;22604;16069;86;1.2984;2512.49731547643;1494.6754364796;375 020;0;0;41000;416 020;375020;41000;24507;0;0;27241;63228;192038;99646;0;0;310;19003;187906;99646;329098;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2014;24;18225;4117;25885;18331;55;1.3174;1574.7038831252;936.785563645454;94 000;0;0;0;94 000;94000;0;3010;0;0;18876;63228;13793;79130;0;0;610;19003;31111;79130;101228;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2014;25;16287;3793;23646;17123;121;1.3174;3091.92622319713;1839.37556818585;678 020;0;0;0;678 020;678020;0;5589;0;0;18876;63228;0;260743;0;0;610;19003;48890;260743;101228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;25;14666;3348;20906;15128;162;1.3174;6878.19854703755;4091.81508460128;244 143;0;0;0;244 143;244143;0;9888;0;0;18876;63228;0;244772;0;0;610;19003;6791;244772;101228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;25;15307;3515;21022;15685;166;1.3174;4421.79773358573;2630.51125139948;46 233;11500;0;0;57 733;46233;11500;7280;0;0;18876;63228;227984;245735;0;0;610;19003;35454;245735;101228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;25;14376;3349;20032;14832;104;1.3174;3737.58415040323;2223.4751006386;1 413;75200;0;0;76 613;1413;75200;16436;0;0;18876;63228;510060;33275;0;0;610;19003;165995;33275;101228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;25;13131;3009;18166;13582;130;1.3174;3947.41765367752;2348.3042820123;58 893;0;0;0;58 893;58893;0;19406;0;0;18876;63228;270200;21279;0;0;610;19003;52793;21279;101228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;25;12931;3049;17901;13099;87;1.3174;1971.27589557551;1172.70479912227;1 188;0;0;0;1 188;1188;0;3490;0;0;18876;63228;2849;14722;0;0;610;19003;118340;14722;101228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;25;14035;3256;19249;14891;44;1.3255;1021.38134529524;607.616015622205;0;0;0;0;0;0;0;4160;0;0;97180;63228;0;1098;0;0;364;19003;22889;1098;1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;26;15803;3408;20454;17314;139;1.3255;1795.52851425593;1068.15332666262;0;0;0;0;0;0;0;17630;0;0;97180;63228;743;22242;0;0;364;19003;113;22242;1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;26;14282;3144;18475;15635;209;1.3255;3218.4419362034;1914.63930176056;0;0;0;0;0;0;0;20860;0;0;97180;63228;0;22372;0;0;364;19003;113;22372;1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;26;14129;3015;13269;11056;160;1.3255;4461.24941517299;2653.98091205666;0;0;0;0;0;0;0;36125;0;0;97180;63228;293624;22762;0;0;364;19003;89113;22762;1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;26;13958;3143;16402;13741;131;1.3255;4154.73657133166;2471.63754562474;1 695;0;0;0;1 695;1695;0;31535;0;0;97180;63228;357134;23032;0;0;364;19003;119360;23032;1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;26;14307;3286;16291;13695;179;1.3255;6472.44753636425;3850.43529675258;46 233;0;0;0;46 233;46233;0;32585;0;0;97180;63228;87100;15320;0;0;364;19003;132028;15320;1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;26;15395;3560;18609;14322;88;1.3255;3561.40002788278;2118.66381244064;21 896;0;0;0;21 896;21896;0;13955;0;0;97180;63228;77549;9330;0;0;364;19003;113554;9330;1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;26;16938;4027;21071;16376;66;1.3173;1214.92265549126;722.75303109767;50 463;0;0;0;50 463;50463;0;2850;0;0;117678;63228;0;1098;0;0;0;19003;0;1098;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;27;15405;3476;20570;14428;182;1.3173;4462.43063217849;2654.68361372022;14 994;6001;0;0;20 995;14994;6001;9880;0;0;117678;63228;61990;11562;0;0;0;19003;15913;11562;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;27;14071;3060;17786;13203;172;1.3173;7711.60406837931;4587.60497209806;1 800;0;0;0;1 800;1800;0;25930;0;0;117678;6167;0;0;0;0;0;60959;20560;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;27;14433;3275;17393;13091;127;1.3173;2244.07422552217;1334.99152491191;0;4200;0;0;4 200;0;4200;39690;0;0;117678;6167;80424;0;0;0;0;60959;21193;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;27;13618;3008;16841;11854;125;1.3173;1295.31519896742;770.578260310762;0;0;0;0;0;0;0;43720;0;0;117678;6167;87500;0;0;0;0;60959;2190;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;27;13581;3048;16888;11612;135;1.3173;1665.80786729246;990.982989633312;46 233;11100;0;0;57 333;46233;11100;40580;0;0;117678;6167;28468;0;0;0;0;60959;45517;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;27;14664;3393;18169;12300;34;1.3173;1541.85140992998;917.241747853082;28 300;0;0;0;28 300;28300;0;21100;0;0;117678;6167;26530;6650;0;0;0;60959;2366;6650;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;27;19088;4412;22442;15568;22;1.2976;977.573302779804;581.554771829134;23 868;0;0;0;23 868;23868;0;5030;0;0;29530;6167;57914;4350;0;0;0;60959;0;4350;875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;28;17580;3916;21848;15102;133;1.2976;2468.25077027995;1468.35332905012;22 496;0;0;0;22 496;22496;0;5300;0;0;29530;6167;16915;8700;0;0;0;60959;113;8700;875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;28;15819;3447;19962;13984;103;1.2976;973.202689166107;578.9547098229;0;0;0;0;0;0;0;4680;0;0;29530;6167;0;8900;0;0;0;60959;113;8900;875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;28;15004;3333;18906;13151;88;1.2976;1784.35484914145;1061.50615427394;0;0;0;0;0;0;0;6060;0;0;29530;6167;96924;6100;0;0;0;60959;35762;6100;875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;28;16405;3542;21324;14410;120;1.2976;2798.99379423914;1665.11114075152;0;15570;0;0;15 570;0;15570;8480;0;0;29530;6167;129050;8700;0;0;0;60959;63790;8700;875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;28;17724;3987;22766;15182;120;1.2976;3736.44670894398;2222.79844088693;13 869;0;0;0;13 869;13869;0;6960;0;0;29530;6167;122424;5800;0;0;0;60959;64872;5800;875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;28;16136;3635;19686;13086;44;1.2976;2606.52882089276;1550.61443411962;0;0;0;0;0;0;0;2200;0;0;29530;6167;35044;6950;0;0;0;60959;120;6950;875;64000;451;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;28;16408;3664;19659;13163;45;1.2995;2251.46389466459;1339.3876119775;0;0;0;0;0;0;0;3550;0;0;1755;6167;743;4000;0;0;0;60959;439;4000;342;155000;670;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;29;14528;3190;17684;11863;63;1.2995;3779.19005004074;2248.22629771164;0;0;0;0;0;0;0;1910;0;0;1755;6167;0;8910;0;0;0;60959;6353;8910;342;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2014;29;14309;3147;18614;12883;64;1.2995;985.307793504523;586.155991989134;0;0;0;0;0;0;0;1110;0;0;1755;6167;0;0;0;0;0;60959;9110;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;29;14667;3277;18529;12652;74;1.2995;1062.05629838472;631.81339600877;0;0;0;0;0;0;0;2800;0;0;1755;6167;0;0;0;0;0;60959;35851;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
